wallet,score,wins,losses,samples,winrate,wlb,seen,last_seen_ts,last_seen_utc,blue_txs,beluga_txs,whale_score
BrgnHdbcSRjFwKWx9UMGS9hmSJ19u3QryhobyHoknkCy,-16,2,7,9,0.2222222222222222,0.0632237623122272,13,1767522874,2026-01-04T10:34:34,0,0,0.0
3tS9p434qkWyTYQUqAEbsEw4V4NJWAm1JettnpJ1fXtS,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767508894,2026-01-04T06:41:34,0,0,0.0
CgAiLmoqmmyDnHAem2LRYAvpHFbxE2ThUes46jYx15tn,-16,2,7,9,0.2222222222222222,0.0632237623122272,9,1767508606,2026-01-04T06:36:46,0,0,0.0
5AsHcPw8ApeLPNiRGZuFKEgGfTZWq3sLPTvv2WHja6WA,-16,2,7,9,0.2222222222222222,0.0632237623122272,10,1767506456,2026-01-04T06:00:56,0,0,0.0
3yMDqrWWmgtDG2hKPtLDTUa9pwnUhHcqB9B7hMj186xK,-16,2,7,9,0.2222222222222222,0.0632237623122272,13,1767522874,2026-01-04T10:34:34,0,0,0.0
E7q7wZxpENE7QoJgHwtLZwVYiz35ZbTwrQTTu5tHKtZH,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767507986,2026-01-04T06:26:26,0,0,0.0
Fvh3Qg25rcbjW1v574QWj5QqxzK5MWjYqyjTsrtG4RhC,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767508118,2026-01-04T06:28:38,0,0,0.0
6FGUjRf39zfRZWxgbq1XfoKgSKwY3kdJRRcHvmnDr2T8,-16,2,7,9,0.2222222222222222,0.0632237623122272,15,1767562659,2026-01-04T21:37:39,0,0,0.0
9tY7u1HgEt2RDcxym3RJ9sfvT3aZStiiUwXd44X9RUr8,-16,2,7,9,0.2222222222222222,0.0632237623122272,10,1767507986,2026-01-04T06:26:26,0,0,0.0
W21YVht9MvbQVZHssMz4cxB8FTQYzzibEXbG17dNuES,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767508798,2026-01-04T06:39:58,0,0,0.0
5eYp7i1pbEktUDqyid3uFw42JTDq2P7hcaU31CZf8TC8,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767527474,2026-01-04T11:51:14,0,0,0.0
2N6GPN3DpNqo6XKviDfREh2Dz3LpSU2kQvjBL9KB4KgU,-16,2,7,9,0.2222222222222222,0.0632237623122272,13,1767505885,2026-01-04T05:51:25,0,0,0.0
AXwZQn3qBxCfnPeQmAX43GuXsX7qUADzwo4TNoVFCvLj,-16,2,7,9,0.2222222222222222,0.0632237623122272,11,1767563154,2026-01-04T21:45:54,0,0,0.0
5gaEC7DqbbKkmVRQmMsLNGSE6uVFG9bNFnkH7s6ZacsV,-16,2,7,9,0.2222222222222222,0.0632237623122272,10,1767507542,2026-01-04T06:19:02,0,0,0.0
H1TLERBQyQzSd5gbvbWwP97GjeL9txzWoN5BK4UG7xYm,-16,2,7,9,0.2222222222222222,0.0632237623122272,18,1767528236,2026-01-04T12:03:56,0,1,0.0
xet8XfnoXS7TvRdJpZBNkQQcKMTADsBRb1eqBTpAWhn,-16,2,7,9,0.2222222222222222,0.0632237623122272,10,1767508638,2026-01-04T06:37:18,0,0,0.0
5S9qzJhSooakBaA9qZT6vWtoSy8FvyfxJ4t1vXvEK9G7,-16,2,7,9,0.2222222222222222,0.0632237623122272,10,1767507479,2026-01-04T06:17:59,0,0,0.0
CPhPkH5JNhKXFiUs2ZevwMWZDQahX3PM7n4vpFaMZ777,-18,8,17,25,0.32,0.1720498751689115,52,1767563422,2026-01-04T21:50:22,0,0,0.0
GMhMXH4sraaWjq7C7SmMPokb5Hcj7z6mgAcTVhRjAyMM,-18,5,12,17,0.29411764705882354,0.13279793865556402,23,1767508767,2026-01-04T06:39:27,0,0,0.0
F1UAwv3w4Bt9EgpNch93etd7BrcXDB6pkZowr2dpGxjQ,-18,5,12,17,0.29411764705882354,0.13279793865556402,59,1767563550,2026-01-04T21:52:30,0,0,0.0
HL3faw8x9bcxaNNi3yE1HchWbia6gH8Cbprpq5GiH2BX,-18,5,12,17,0.29411764705882354,0.13279793865556402,25,1767522874,2026-01-04T10:34:34,0,0,0.0
DG6aWRd9ft47v9MZxeoHrxaJfVfLcXRTwC4RZ23DkokX,-18,5,13,18,0.2777777777777778,0.12499569146355476,138,1767563492,2026-01-04T21:51:32,0,0,0.0
APkGv3PxJWbTNc7x5mPGUhNdnq95HH4p2qzxBMj3fjYY,-18,4,11,15,0.26666666666666666,0.10897276103182815,63,1767563727,2026-01-04T21:55:27,0,0,0.0
Fy3718Ym4WTwKgNmHvWveHomunnLSg34mxig5dQ5XPJT,-18,4,11,15,0.26666666666666666,0.10897276103182815,19,1767533867,2026-01-04T13:37:47,0,0,0.0
38z8e19E3kEhDxnEQaonW5pfxvnFnPE9Y5RW7oHa7Zgm,-18,3,9,12,0.25,0.08894003962896137,46,1767563610,2026-01-04T21:53:30,0,0,0.0
7pHoGm2Ey14MusAECLC9ZdPMcedz4VJSsr9HbkSmJAHC,-18,3,9,12,0.25,0.08894003962896137,42,1767563610,2026-01-04T21:53:30,0,0,0.0
3yaGWxjR43RtYYUz29KRRDs7KVZxL7RrcDUjRTUY9qKz,-18,3,9,12,0.25,0.08894003962896137,17,1767563009,2026-01-04T21:43:29,0,1,0.0
HNKvqBj7majHp8gbQgSwpxdEk1vPWrcdghs5EMYk2ZEw,-18,3,9,12,0.25,0.08894003962896137,13,1767508798,2026-01-04T06:39:58,0,0,0.0
EFiLVTzsvUQoRHSW6Dy8KfKnKCBdMYwP9mMXUBuhFCY5,-18,3,9,12,0.25,0.08894003962896137,17,1767562403,2026-01-04T21:33:23,0,0,0.0
67LwNGrukVFFcA1XZQ9U8ddZGCBuPvPHgMxw81AeRtQ7,-18,3,9,12,0.25,0.08894003962896137,22,1767546385,2026-01-04T17:06:25,0,0,0.0
2GuPcGpKa5c3v5QhwopxQwJCTQ5vrV5fDWr4Lsr6BrSo,-18,3,9,12,0.25,0.08894003962896137,19,1767559687,2026-01-04T20:48:07,0,2,0.0
FKr5n8F4TG43ybtugwPpwgsBvgSkjWAg9QmD2mUkZHvK,-18,3,9,12,0.25,0.08894003962896137,21,1767562801,2026-01-04T21:40:01,0,0,0.0
Erba6EfLpGHLnuaSBYADMZewuBJWo8Hik8ct1PQzJkh8,-18,3,9,12,0.25,0.08894003962896137,17,1767563009,2026-01-04T21:43:29,0,1,0.0
Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,-18,3,9,12,0.25,0.08894003962896137,60,1767561560,2026-01-04T21:19:20,0,10,0.0
48a18zLCcAf7muhLvcCGs887UdU7AmLttE3Wvt1isqvc,-18,3,9,12,0.25,0.08894003962896137,16,1767505885,2026-01-04T05:51:25,0,0,0.0
B9DLT62XDE56zcne5ZpNW2LsjRAqMaEbU3s4m3SqTjrt,-18,3,9,12,0.25,0.08894003962896137,37,1767544477,2026-01-04T16:34:37,0,0,0.0
9nDesTwNEb4Df1bJgzyutoeGBoc4m6B68BhGqdVgYZqN,-18,3,9,12,0.25,0.08894003962896137,17,1767562403,2026-01-04T21:33:23,0,0,0.0
Fz2vBtykKZZ1ygMeYdFnFxEPYKFqKJdkT31XLPE838L7,-18,3,9,12,0.25,0.08894003962896137,24,1767544414,2026-01-04T16:33:34,0,0,0.0
7kGNgFT9zcgVkWkN7ENDhNZDENnJw6w5NNHpbd3t8Ftj,-18,3,9,12,0.25,0.08894003962896137,21,1767562162,2026-01-04T21:29:22,0,0,0.0
3WiP3howcwtqV3kDDsKTfvM9NPpuYxDhFmHR66hsK56y,-18,3,9,12,0.25,0.08894003962896137,45,1767563610,2026-01-04T21:53:30,0,0,0.0
FtW24AFNnZ7pWzuCcfmr1wnJmod1bqyz5qSar9m8oKVp,-18,3,9,12,0.25,0.08894003962896137,15,1767507542,2026-01-04T06:19:02,0,0,0.0
GchYrkL9ZzSvnkf4ZSgQjeD4eLAERJCYDweCvXN7zRnF,-18,3,9,12,0.25,0.08894003962896137,19,1767559687,2026-01-04T20:48:07,0,2,0.0
4UuPSjhzcTxStYW2F6y1xcqEa4KzEbTASUhEFAoh2Bms,-18,2,8,10,0.2,0.05668094798069328,58,1767563739,2026-01-04T21:55:39,0,8,0.0
CzjHg9kmdf52YbowfcjEt9ZKY1bsxVHmtzGx9mhQUyES,-18,2,8,10,0.2,0.05668094798069328,13,1767532318,2026-01-04T13:11:58,0,0,0.0
HBrg2ixqzv7BYnd68chc1wccJXuVHJ1Lqy2RvhgF36uL,-18,2,8,10,0.2,0.05668094798069328,24,1767563617,2026-01-04T21:53:37,0,0,0.0
HtJYF2u7roVFPMMxAQMr8dgjhyid2GNtgyEnyVyJ9xV6,-18,2,8,10,0.2,0.05668094798069328,42,1767543174,2026-01-04T16:12:54,0,0,0.0
k62a4X2rUANfhQFTosThnAXeKrkt9Hi381pxppbSH1Q,-18,1,7,8,0.125,0.02241690886329618,15,1767562349,2026-01-04T21:32:29,0,0,0.0
CgEomgoz9kDNJLRr2779JcEmAConLqTzQ8VGU1ez9H8T,-20,7,16,23,0.30434782608695654,0.15603828020972457,33,1767544815,2026-01-04T16:40:15,0,0,0.0
J5qCuGKFTMkKfBuPnDELjKDwxruE2QCSdMfoCcQ9fWCW,-20,6,14,20,0.3,0.14547527396899385,30,1767563593,2026-01-04T21:53:13,0,0,0.0
4rSunYrsBCvwpziqjb5pHGNaUcs2J2y6oext5yLfh8An,-20,6,15,21,0.2857142857142857,0.138136757456282,47,1767563633,2026-01-04T21:53:53,0,0,0.0
4FTwyNHGihmMvt1Gf4pMnyQpH3ZzbSMKu7B7o99v9qrh,-20,4,11,15,0.26666666666666666,0.10897276103182815,25,1767562910,2026-01-04T21:41:50,0,0,0.0
B8EahsiPf2mgF3B2RiaRw6MH6yoWG494virZ9kDwLofM,-20,3,10,13,0.23076923076923078,0.08179379092465708,54,1767563744,2026-01-04T21:55:44,0,0,0.0
DznHqBUWQR1uVJxKkY1cgZuu2C1qzisU7qGSutGyte1a,-20,3,10,13,0.23076923076923078,0.08179379092465708,41,1767537979,2026-01-04T14:46:19,0,0,0.0
B2Zvwp5xs1oNXm2RkaM5GgZLxhWWfaJFVWhog6ozodSv,-20,3,10,13,0.23076923076923078,0.08179379092465708,48,1767546967,2026-01-04T17:16:07,0,0,0.0
BDG1RwLfT2ErRvYxGrukFnM9tBSE7zbpG91ZTjz4s1ZP,-20,2,8,10,0.2,0.05668094798069328,21,1767545151,2026-01-04T16:45:51,0,1,0.0
972LmyhB8FZ1pMQYQ3uaTMFNdkZ2SAgRRNuGufYkgHJ6,-20,2,8,10,0.2,0.05668094798069328,15,1767546940,2026-01-04T17:15:40,0,0,0.0
5UUU363MFc7CYRnih2JKF8sCNwgpYXUoguBK2XPnRGgw,-20,2,8,10,0.2,0.05668094798069328,16,1767532064,2026-01-04T13:07:44,0,0,0.0
DY9wTdJaZTU9ifjV1KDVsEczUxCXsxKEAqqQmW1xiECH,-20,2,8,10,0.2,0.05668094798069328,13,1767505630,2026-01-04T05:47:10,0,0,0.0
H4XXR7Pu8724t1rjWWwmjWo5nY8WS9z4gPtWwLhJLRHn,-20,2,8,10,0.2,0.05668094798069328,11,1767506519,2026-01-04T06:01:59,0,0,0.0
8bWkBCkVtrRxzXVWMogVstVigJaJtCLQuYB7JoPpu9jr,-20,2,8,10,0.2,0.05668094798069328,13,1767508798,2026-01-04T06:39:58,0,0,0.0
5MvN3Ske6q7ZYwCei5au3Pf6oFQtUiFDwWLtfJvA688d,-20,2,8,10,0.2,0.05668094798069328,11,1767506932,2026-01-04T06:08:52,0,0,0.0
4ewzo1YFLZjH6dh7sE8x7d8wQ8uPmmKn6Tmpq4qBjNWx,-20,2,8,10,0.2,0.05668094798069328,19,1767542923,2026-01-04T16:08:43,0,0,0.0
5e3W8scBw8ybhQ6oYm49CS6Hmoat4rRJsYZJErUBXcKi,-20,2,8,10,0.2,0.05668094798069328,12,1767507479,2026-01-04T06:17:59,0,0,0.0
4JwcPbdN17rTfWgG62Hz7BP14CgKT45EhyqaUBG4yHjs,-20,2,8,10,0.2,0.05668094798069328,14,1767545099,2026-01-04T16:44:59,0,1,0.0
EwtQejyTJgg28d717iwm3tV2g2ZT6DKybBRLdWDwe9Ca,-20,2,8,10,0.2,0.05668094798069328,17,1767563075,2026-01-04T21:44:35,0,0,0.0
9f5ywdCDA4QhSktBomozpHmZfSLqS6J9VqCrRehYWh1p,-20,2,8,10,0.2,0.05668094798069328,15,1767562680,2026-01-04T21:38:00,0,0,0.0
DUj8fFcuiy87V2Y3jFaECZEDSQtaMxGQNX8QkDBJha1x,-20,2,8,10,0.2,0.05668094798069328,14,1767546946,2026-01-04T17:15:46,0,0,0.0
J11ANZ7u5FWHCzQsM3mmVpYgHA3gbxxPeSa1Js9iQmuW,-20,2,8,10,0.2,0.05668094798069328,12,1767507986,2026-01-04T06:26:26,0,0,0.0
BXj8HUP3nqcHYGc2yQMTM4vny4GWshiApxM6aBVRKGKd,-20,2,8,10,0.2,0.05668094798069328,13,1767532159,2026-01-04T13:09:19,0,0,0.0
9MqUppB73YVfwm2P1J6bmieamwLjE1234YPsxuwNg5PJ,-20,2,8,10,0.2,0.05668094798069328,29,1767562915,2026-01-04T21:41:55,0,0,0.0
3BEfKuGmAJiKzVXosyL3WC4PEERwwY6okzVA7EhtRztJ,-20,2,8,10,0.2,0.05668094798069328,49,1767563032,2026-01-04T21:43:52,0,0,0.0
8HMHXrgsMH78NqqbDMNk9UB7ESU9e6bQVU2rZCabqe6,-20,2,8,10,0.2,0.05668094798069328,112,1767562758,2026-01-04T21:39:18,0,0,0.0
B9kJYdzb4gB9AC3aFChReDhJ2D5YDCaR4UrEoen2NcyC,-20,2,8,10,0.2,0.05668094798069328,12,1767505630,2026-01-04T05:47:10,0,0,0.0
XXXXXahGswEH6i3Czn19XbGxQrobJoY1TYJegPxp3ex,-20,2,8,10,0.2,0.05668094798069328,18,1767538433,2026-01-04T14:53:53,0,0,0.0
DS1C1PryEEdcWLAKGJZgNpjDWFw6K7K7AzKuNqgsYUHZ,-20,2,8,10,0.2,0.05668094798069328,86,1767562758,2026-01-04T21:39:18,0,0,0.0
CxnLjNVp56BWTpaTsD5YgA4wzb9VACWuZpXnWVh3exQ8,-20,2,8,10,0.2,0.05668094798069328,19,1767508798,2026-01-04T06:39:58,0,0,0.0
Ch3NvVaG1QLLMP1rUxwsHKQc43GBbZ9okU2CkAReKwPQ,-20,2,8,10,0.2,0.05668094798069328,14,1767563527,2026-01-04T21:52:07,0,0,0.0
7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,-20,2,8,10,0.2,0.05668094798069328,26,1767562167,2026-01-04T21:29:27,0,0,0.0
AAgBjYJiYD9UTnCjy1q4Q2fUv6C5mt5Vq9w6kDdARA9t,-20,2,8,10,0.2,0.05668094798069328,13,1767505885,2026-01-04T05:51:25,0,0,0.0
H87Hk58orfNgTc7st5nxcJmMfLPpLpRHRxK4cnJk8wBY,-20,2,8,10,0.2,0.05668094798069328,18,1767538433,2026-01-04T14:53:53,0,0,0.0
Bg8S899R2r5g7qy3zdoyFnZqvBCDt338qP8mbGNZXVxB,-20,2,8,10,0.2,0.05668094798069328,11,1767505885,2026-01-04T05:51:25,0,0,0.0
6YmJv8TDxNGvU6QZ4LmdXT3mrbpt5mvEzdGrx44q14Es,-20,2,8,10,0.2,0.05668094798069328,13,1767508798,2026-01-04T06:39:58,0,0,0.0
74SiZ3YTT564mTvqCvcQVpeAoq7g9Mj9zPgCB9zyqS2h,-20,2,8,10,0.2,0.05668094798069328,12,1767507986,2026-01-04T06:26:26,0,0,0.0
5sXTJPyRCix21zua4SA3MFfvMAA66TJde7NR5QRMUCk3,-20,2,8,10,0.2,0.05668094798069328,15,1767541983,2026-01-04T15:53:03,0,0,0.0
5NxjaQD7xWkYsmcy8qBv6oxsZJV7byC6xp7YT7V2RcvQ,-20,2,8,10,0.2,0.05668094798069328,12,1767507542,2026-01-04T06:19:02,0,0,0.0
GNsXMBsvWP8vPZ6eTvDtadZP87niMwKECtRBB3ejxyvU,-20,2,8,10,0.2,0.05668094798069328,12,1767508798,2026-01-04T06:39:58,0,0,0.0
13i7pWCy3jcYxRmFRk9DQVJsUxSftuH5frKN2m9nK4Zu,-20,2,8,10,0.2,0.05668094798069328,12,1767505885,2026-01-04T05:51:25,0,0,0.0
FXwFAtpjD455C9JMeKbMPMsVW4t1ezL3JXUtyYhebAgn,-20,2,8,10,0.2,0.05668094798069328,14,1767544999,2026-01-04T16:43:19,0,0,0.0
AMU1dpTwJCiEgMmSKe5UYxhaY7Pet8sQN32jKaqHr3qA,-20,1,7,8,0.125,0.02241690886329618,22,1767562641,2026-01-04T21:37:21,0,0,0.0
58bDGEPoSCfrS4XGVJGQothVqxGFSMC4ou13PiXapeZx,-20,1,7,8,0.125,0.02241690886329618,41,1767562840,2026-01-04T21:40:40,0,0,0.0
9mfmHqDv5gt6ShZz7wZLxpKqd4SMaVJWphcsXp2pCxWK,-20,1,7,8,0.125,0.02241690886329618,13,1767542892,2026-01-04T16:08:12,0,2,-1.0
HrXbcTfByX7wyLm44rrir8BXd7TgcphutuuMu7b8CsQw,-20,1,7,8,0.125,0.02241690886329618,9,1767561514,2026-01-04T21:18:34,0,0,0.0
DtjYbZntc2mEm1UrZHNcKguak6h6QM4S5xobnwFgg92Y,-20,1,7,8,0.125,0.02241690886329618,14,1767559646,2026-01-04T20:47:26,0,2,-1.0
AhmH9NkFtRmFE86DNsEbxtJyGQvDpV7TqHqBoxoH76CX,-20,1,7,8,0.125,0.02241690886329618,31,1767543804,2026-01-04T16:23:24,0,0,0.0
9PqSS3novFYArfJSMuiST9JZDBwcRzEsCpDcFN4m3upL,-20,1,7,8,0.125,0.02241690886329618,12,1767544403,2026-01-04T16:33:23,0,0,0.0
5wfb4CieSgYGRLsdUCqEkLwywgPcdgG92CYRqS5ke9AP,-20,1,7,8,0.125,0.02241690886329618,15,1767536800,2026-01-04T14:26:40,0,0,0.0
Cwj4hUHRQACzNqt3q6tQe2phMuv5hQf8vw6MCc1DBEMA,-20,1,7,8,0.125,0.02241690886329618,102,1767563721,2026-01-04T21:55:21,0,0,0.0
3k6kSzB3pEWV6RUs9LfvEEEFSfcknyrM1uo3NWXChmM9,-20,0,8,8,0.0,0.0,306,1767563662,2026-01-04T21:54:22,0,0,0.0
23S5VdXWQGYPMCJaf4BmtYPJCJUChFLpNesfKn1QZbrz,-22,8,18,26,0.3076923076923077,0.1650112093979267,47,1767563636,2026-01-04T21:53:56,0,0,0.0
GDAtwgeoSik1aAnqPSehe8mgL4fZRhQmYfyxGw5tZ7tX,-22,6,16,22,0.2727272727272727,0.13150582015814438,77,1767562252,2026-01-04T21:30:52,0,0,0.0
59Hao441QdqAtxXvk3HFEQJjFN6iwWeXZ7Eqa3ajnkTZ,-22,5,13,18,0.2777777777777778,0.12499569146355476,23,1767507542,2026-01-04T06:19:02,0,0,0.0
HCkCxxiuENx394DzX9mSccmdAX7ZbajerFtDidz2zbH8,-22,5,13,18,0.2777777777777778,0.12499569146355476,20,1767507986,2026-01-04T06:26:26,0,0,0.0
BLqhVtkzXJxV7a7WmQhHJGRQKDB3ruvAcQf61ybbFuey,-22,4,12,16,0.25,0.10181901984237347,41,1767561998,2026-01-04T21:26:38,0,0,0.0
E6ciFUavwNCaEvDGL5uHBiorK1h1nS2H7DkeHV2GPwwk,-22,4,12,16,0.25,0.10181901984237347,24,1767543135,2026-01-04T16:12:15,0,0,0.0
JCtCDr5r7qGUS299hSCSkYkGcffz2FCdM5H8f5p5KCKy,-22,3,10,13,0.23076923076923078,0.08179379092465708,18,1767563105,2026-01-04T21:45:05,0,0,0.0
tzdzhxSnSDKUqZ3iKevVHs3ojQFxN9CrXpLXhGNcZti,-22,3,10,13,0.23076923076923078,0.08179379092465708,16,1767508638,2026-01-04T06:37:18,0,0,0.0
F2qNWH5FvTGaEXq5ARSAhhUG7LY3Dwn2H6z4jpdV6jev,-22,3,10,13,0.23076923076923078,0.08179379092465708,24,1767561527,2026-01-04T21:18:47,0,0,0.0
7jqgAQmkrnftR6xxMHf64BmYCimzjUfWJAHsejbQ8M83,-22,3,10,13,0.23076923076923078,0.08179379092465708,16,1767507542,2026-01-04T06:19:02,0,0,0.0
BS195XNx97zcdPr98Mk8sPqctfXCT87vmZa1nEZMUa5a,-22,3,10,13,0.23076923076923078,0.08179379092465708,17,1767508767,2026-01-04T06:39:27,0,0,0.0
94jUo5LS9ETqm1RKdPVzijs8u1u4sKYqrHJmAZiZ6GmL,-22,3,10,13,0.23076923076923078,0.08179379092465708,16,1767522874,2026-01-04T10:34:34,0,0,0.0
E6VvR9D9XUo1FNbRJDdt9begRzHJp3HCvYjmgjLUvz8D,-22,3,10,13,0.23076923076923078,0.08179379092465708,16,1767508798,2026-01-04T06:39:58,0,0,0.0
ztHtpAoRUZrVqKz17K6oKC6ofxXn4EX1177rBiFbrxK,-22,2,9,11,0.18181818181818182,0.05136660067100062,38,1767563735,2026-01-04T21:55:35,0,0,0.0
9JAHfanTk8qJmgUmh61LTWxNw7mFWpbS8RPCXrhEcAD3,-22,2,9,11,0.18181818181818182,0.05136660067100062,24,1767562116,2026-01-04T21:28:36,0,0,0.0
KdF173hWqN9dJprzaAwnRpHcfCyekkL8h4q2CHetKoJ,-22,2,9,11,0.18181818181818182,0.05136660067100062,51,1767542097,2026-01-04T15:54:57,0,0,0.0
GTAbrrpHy63U1ipynjb4jGppyo2Te6LLKBzH3jsN88Nk,-22,2,11,13,0.15384615384615385,0.04325726318273798,403,1767563741,2026-01-04T21:55:41,0,0,0.0
AMQwpqAjTDoecDGmbn2ZGMQV4yo3GiYqUohJHWihBxVv,-22,1,7,8,0.125,0.02241690886329618,10,1767505630,2026-01-04T05:47:10,0,0,0.0
6fUGmC2xiqPM4BBEjq8tp3ETh9vqBQVyKmvf6oDCxHiS,-22,1,7,8,0.125,0.02241690886329618,11,1767522210,2026-01-04T10:23:30,0,0,0.0
GAD2uR8NQjXvHQFXXzYiFVmhQ5EtFQtsyasybqV553Cr,-22,1,7,8,0.125,0.02241690886329618,13,1767562149,2026-01-04T21:29:09,0,0,0.0
GYhMERC7LcS8oiacdWWC6wTY2ozR9mmTw1VuoqPgkBED,-22,1,7,8,0.125,0.02241690886329618,10,1767507542,2026-01-04T06:19:02,0,0,0.0
7te41DkrXEfi4MYuyvqRmJ1goMDWGYoG9VwN211tx3zX,-22,1,7,8,0.125,0.02241690886329618,11,1767503011,2026-01-04T05:03:31,0,0,0.0
BxcgeWx3P9NWnTy7jFs7qBYQZx6UWTg7jtLb4ZkvMvLk,-22,1,7,8,0.125,0.02241690886329618,26,1767562806,2026-01-04T21:40:06,0,0,0.0
BFor33YhKwkheLsXmTyrsDfAPwzhn1z7Cqg6iL5zc4dX,-22,1,7,8,0.125,0.02241690886329618,14,1767561629,2026-01-04T21:20:29,0,0,0.0
FkDLEXMnwS5sDQVy9BxqpzDuWXCGtmCyLiJN2NRAy6Lc,-22,1,7,8,0.125,0.02241690886329618,28,1767559592,2026-01-04T20:46:32,0,0,0.0
B32QbbdDAyhvUQzjcaM5j6ZVKwjCxAwGH5Xgvb9SJqnC,-22,1,7,8,0.125,0.02241690886329618,13,1767562546,2026-01-04T21:35:46,0,1,0.0
3jYBsV9dYzADCY2trsrXVaskFTmWrewgrCVuhiZa4DRT,-22,1,7,8,0.125,0.02241690886329618,24,1767543860,2026-01-04T16:24:20,0,0,0.0
4jH2fMZD1NrsvBefvNhiUmP9Q69CjNmY4c6UBV72deP7,-22,1,7,8,0.125,0.02241690886329618,10,1767541251,2026-01-04T15:40:51,0,0,0.0
9PEEWRPmzVVXChGDn1ztYvKewfWptk6mKcwDD79EV3pr,-22,1,7,8,0.125,0.02241690886329618,13,1767563699,2026-01-04T21:54:59,0,1,0.0
CNLPcJ2uxJ3pg6WqwCLVzo4gGdrNe8bdwSrUpwTuZLNJ,-22,1,7,8,0.125,0.02241690886329618,17,1767562233,2026-01-04T21:30:33,0,0,0.0
5eZFTJNV7Dqh1p2SDPRJBwZ4e7N2EqDRBSVvrHgfFA7X,-22,1,7,8,0.125,0.02241690886329618,9,1767507542,2026-01-04T06:19:02,0,0,0.0
AYRodYwvkGpj3MrCK4TYADfEhpDHCtueEQomV6tjUivw,-22,1,7,8,0.125,0.02241690886329618,17,1767541959,2026-01-04T15:52:39,0,0,0.0
885hNkfpSb4rN699AiWFprZBk9hyBMeCmLQUPxJLceWc,-22,1,7,8,0.125,0.02241690886329618,13,1767561619,2026-01-04T21:20:19,0,0,0.0
TKNu4vGv33eBzpEH55GsQiJKFzBta6x3Y8PcqK5LukH,-22,1,7,8,0.125,0.02241690886329618,10,1767505885,2026-01-04T05:51:25,0,0,0.0
4f7dmg9w5k85BX5KzKEF72eDUPVjv6mVY3sieyeyeWPG,-22,1,7,8,0.125,0.02241690886329618,11,1767498169,2026-01-04T03:42:49,0,0,0.0
AZjynBr4aZWYmjJDsc5tv5zKCQBC6Pp4uT6X9WjCvXVw,-22,1,7,8,0.125,0.02241690886329618,10,1767507542,2026-01-04T06:19:02,0,0,0.0
92m75k2pEfy264f9ZMc8qqEmvGXuZzvw1NM4FxeBzncs,-22,1,7,8,0.125,0.02241690886329618,27,1767563284,2026-01-04T21:48:04,0,0,0.0
8CAdbqSDJP2xhBbXyHxkhmVNCk57UbKRYSmruCyR25rm,-22,1,7,8,0.125,0.02241690886329618,17,1767562620,2026-01-04T21:37:00,0,0,0.0
Ajw6jQFQXhB23B7qZdP3cRiTTLJRbvt2DWBFv8bmvojt,-22,1,7,8,0.125,0.02241690886329618,8,1767505252,2026-01-04T05:40:52,0,0,0.0
CnwjqWNXKYJzSXd7vkRarmqWWe1QMzC9XYeCFBmZtszy,-22,1,7,8,0.125,0.02241690886329618,11,1767562316,2026-01-04T21:31:56,0,0,0.0
8vUHpos6MX7Sqgx8jWzGUVRzuKtegCvreTiL77KBvHJa,-22,1,7,8,0.125,0.02241690886329618,9,1767523001,2026-01-04T10:36:41,0,0,0.0
APTveuYDMaoNoTpooSH1pLRph6Dp7mj16aX4kBvLKBmY,-22,1,7,8,0.125,0.02241690886329618,9,1767505630,2026-01-04T05:47:10,0,0,0.0
DSYRSnizJquVN6eR6WpyQtPu7GQK8A3K7RBRzm7v75SQ,-22,1,7,8,0.125,0.02241690886329618,13,1767508767,2026-01-04T06:39:27,0,0,0.0
4oEve4EDsNR17vmei5XdzNFLKti3PRA7hKU89ULSCRmE,-22,1,7,8,0.125,0.02241690886329618,10,1767522874,2026-01-04T10:34:34,0,0,0.0
9GxwJTb3uBBzJ3ggn8zvJaLRRcf3EYuSUY26HBWuP2N6,-22,1,7,8,0.125,0.02241690886329618,18,1767541959,2026-01-04T15:52:39,0,0,0.0
8KzvC3H961QPx8otJ7LcZM2JjmkqLo9NDhFWSV6Vr9HD,-22,1,7,8,0.125,0.02241690886329618,10,1767544607,2026-01-04T16:36:47,0,0,0.0
5P2MjYWgpofVGuUZwAVRrgNS2DuNNEo54A9mLiHS8sFk,-22,1,7,8,0.125,0.02241690886329618,15,1767528818,2026-01-04T12:13:38,0,0,0.0
GUpKSQuonxaWLoqJVRze5cqk2XSqsxTy7gFCBYMDY9Nh,-22,1,7,8,0.125,0.02241690886329618,23,1767563240,2026-01-04T21:47:20,0,0,0.0
FfbyiU57bkVi926jc9mPoDkFoGuMyYwEwbgkyHSXRyAB,-22,1,7,8,0.125,0.02241690886329618,9,1767505885,2026-01-04T05:51:25,0,0,0.0
